1,-0,-0,60.55,40.525,17.275
1,-0,-0,60.55,40.539,17.3
-0.13776,-0.94294,-0,15.081,8.2,17.381
-0.2468,-0.89777,-0,15.065,8.2,17.4
0.55021,0.77209,-0,25.722,15.778,17.378
0.60187,0.7507,-0,25.715,15.785,17.4
-1,-0,-0,49.4,32.599,17.301
-1,-0,-0,49.4,32.6,17.303
-1,-0,-0,49.4,32.635,17.365
-1,-0,-0,49.4,32.654,17.4
1,-0,-0,60.55,40.561,17.339
1,-0,-0,60.55,40.596,17.4
-0.45017,-0.81353,-0,15.036,8.2,17.436
-0.60039,-0.60039,0.47484,15,8.2,17.482
-0.58306,-0.58306,0.55196,14.996,8.2044,17.496
-0.58494,-0.58494,0.5436,14.994,8.2058,17.5
0.68119,0.68119,-0.1153,25.72,15.8,17.42
0.38747,0.8395,-0,25.7,15.8,17.445
-0,1,-0,25.676,15.8,17.476
-0,1,-0,25.657,15.8,17.5
-1,-0,-0,49.4,32.671,17.429
-1,-0,-0,49.4,32.7,17.481
-1,-0,-0,49.4,32.707,17.493
-1,-0,-0,49.4,32.711,17.5
1,-0,-0,60.55,40.597,17.403
1,-0,-0,60.55,40.6,17.407
1,-0,-0,60.55,40.633,17.467
1,-0,-0,60.55,40.652,17.5
-0.4449,-0.67431,0.4449,15,8.2229,17.523
-0.13883,-0.94249,-0,15.02,8.2804,17.6
-0,1,-0,25.6,15.8,17.572
0.066243,0.97256,-0,25.591,15.809,17.6
-0,1,-0,25.632,15.8,17.532
-1,-0,-0,49.4,32.743,17.557
-1,-0,-0,49.4,32.767,17.6
1,-0,-0,60.55,40.669,17.531
0.91043,-0,0.37942,60.55,40.7,17.585
0.9002,-0,0.42277,60.55,40.705,17.595
0.88777,0.034886,0.44388,60.55,40.709,17.6
-0.1261,-0.94777,-0,14.982,8.3,17.682
-0,-1,-0,15,8.3,17.66
-0.22591,-0.90642,-0,14.968,8.3,17.7
-0.10445,-0.95674,-0,15.015,8.2852,17.615
0.098758,0.95909,-0,25.586,15.814,17.614
0.29905,0.87613,-0,25.558,15.842,17.7
-1,-0,-0,49.4,32.779,17.621
-1,-0,-0,49.4,32.8,17.658
-1,-0,-0,49.4,32.815,17.685
-1,-0,-0,49.4,32.824,17.7
0.68928,0.34464,0.62767,60.492,40.7,17.658
0.79889,0.4207,0.4207,60.454,40.696,17.7
0.66667,0.33333,0.66667,60.5,40.701,17.65
0.87631,0.026516,0.46467,60.546,40.708,17.604
-0.4385,-0.81837,-0,14.938,8.3,17.738
-0.59554,-0.59554,0.4964,14.9,8.3,17.786
-0.58186,-0.58186,0.5573,14.897,8.3035,17.797
-0.58334,-0.58334,0.5507,14.895,8.3046,17.8
0.60662,0.60662,-0.4471,25.577,15.9,17.777
0.344,0.74817,-0.344,25.56,15.9,17.8
-0.80276,-0.26944,-0.26944,49.353,32.847,17.8
-1,-0,-0,49.4,32.851,17.749
0.8165,0.40825,0.40825,60.45,40.696,17.704
0.83702,0.3626,0.3626,60.45,40.7,17.711
0.9662,-0,0.14319,60.45,40.732,17.768
1,-0,-0,60.45,40.75,17.8
-0.47275,-0.65392,0.47275,14.9,8.3181,17.818
-0.14752,-0.93889,-0,14.921,8.3791,17.9
-0,1,-0,25.5,15.9,17.875
-0,1,-0,25.489,15.9,17.889
-0,1,-0,25.48,15.9,17.9
0.23517,0.90259,-0,25.533,15.9,17.833
-0.89765,-0,-0.2471,49.3,32.865,17.9
-0.65312,-0.24019,-0.65312,49.3,32.842,17.858
1,-0,-0,60.45,40.768,17.832
1,-0,-0,60.45,40.8,17.889
1,-0,-0,60.45,40.804,17.896
1,-0,-0,60.45,40.806,17.9
-0.11444,-0.9526,-0,14.884,8.4,17.984
-0,-1,-0,14.9,8.4,17.963
-0.1674,-0.87745,0.1674,14.871,8.4,18
-0.11098,-0.95403,-0,14.916,8.3843,17.916
-0,1,-0,25.445,15.9,17.945
0.23708,0.82645,-0.23708,25.459,15.941,18
-1,-0,-0,49.3,32.878,17.922
-1,-0,-0,49.3,32.9,17.962
-1,-0,-0,49.3,32.914,17.986
-1,-0,-0,49.3,32.921,18
1,-0,-0,60.45,40.84,17.96
1,-0,-0,60.45,40.863,18
-0.62878,-0.62878,0.34852,14.84,8.4,18.04
-0.38902,-0.83886,-0,14.855,8.445,18.1
0.43288,0.8207,-0,25.439,15.961,18.061
0.52316,0.7833,-0,25.426,15.974,18.1
-1,-0,-0,49.3,32.95,18.05
-1,-0,-0,49.3,32.978,18.1
1,-0,-0,60.45,40.876,18.024
1,-0,-0,60.45,40.9,18.066
1,-0,-0,60.45,40.912,18.088
0.96479,0.078334,0.078334,60.45,40.919,18.1
-0.29266,-0.87878,-0,14.841,8.4586,18.141
-0.15621,-0.9353,-0,14.822,8.4779,18.2
0.70711,0.70711,-0,25.4,16,18.179
0.64154,0.73427,-0,25.391,16,18.191
0.58964,0.75576,-0,25.383,16,18.2
-1,-0,-0,49.3,32.986,18.114
-1,-0,-0,49.3,33,18.139
-1,-0,-0,49.3,33.022,18.178
-1,-0,-0,49.3,33.034,18.2
0.70618,0.48626,0.48626,60.427,40.946,18.177
0.60542,0.5575,0.5575,60.406,40.944,18.2
0.8165,0.40825,0.40825,60.45,40.948,18.152
-0.68825,-0.68825,0.083919,14.785,8.5,18.285
-0.47447,-0.80347,-0,14.8,8.5,18.267
-0.11752,-0.95132,-0,14.817,8.4834,18.217
-0.63052,-0.73883,-0,14.789,8.5108,18.3
0.32913,0.86367,-0,25.347,16,18.247
0.029974,0.98758,-0,25.304,16,18.3
-1,-0,-0,49.3,33.058,18.242
-1,-0,-0,49.3,33.091,18.3
0.57735,0.57735,0.57735,60.4,40.944,18.206
0.61132,0.55333,0.55333,60.393,40.943,18.214
0.8165,0.40825,0.40825,60.35,40.939,18.261
0.9279,0.1604,0.1604,60.35,40.961,18.3
-0.47434,-0.80352,-0,14.767,8.5329,18.367
-0.39771,-0.83526,-0,14.756,8.5438,18.4
-0,1,-0,25.3,16,18.305
0.22034,0.90873,-0,25.269,16.031,18.4
-0,1,-0,25.302,16,18.302
-1,-0,-0,49.3,33.094,18.306
-1,-0,-0,49.3,33.1,18.317
-1,-0,-0,49.3,33.13,18.37
-1,-0,-0,49.3,33.147,18.4
1,-0,-0,60.35,40.975,18.325
1,-0,-0,60.35,41,18.37
1,-0,-0,60.35,41.011,18.389
1,-0,-0,60.35,41.017,18.4
-0.2992,-0.87607,-0,14.742,8.5577,18.442
-0.70711,-0.70711,-0,14.723,8.5767,18.5
0.32849,0.86393,-0,25.254,16.046,18.446
0.45315,0.8123,-0,25.236,16.064,18.5
-1,-0,-0,49.3,33.166,18.434
-1,-0,-0,49.3,33.2,18.494
-1,-0,-0,49.3,33.202,18.498
-1,-0,-0,49.3,33.203,18.5
1,-0,-0,60.35,41.047,18.453
1,-0,-0,60.35,41.073,18.5
-0.70711,-0.70711,-0,14.718,8.5825,18.518
-0.70711,-0.70711,-0,14.7,8.6,18.571
-0.65602,-0.72827,-0,14.693,8.6072,18.593
-0.6392,-0.73523,-0,14.69,8.6096,18.6
0.64457,0.64457,-0.27826,25.248,16.1,18.548
0.04152,0.96961,-0.04152,25.207,16.1,18.6
-0.85272,-0.20119,-0.20119,49.265,33.235,18.6
-1,-0,-0,49.3,33.238,18.562
1,-0,-0,60.35,41.083,18.517
1,-0,-0,60.35,41.1,18.547
1,-0,-0,60.35,41.119,18.581
1,-0,-0,60.35,41.13,18.6
-0.48088,-0.80081,-0,14.668,8.632,18.668
-0.70711,-0.70711,-0,14.657,8.6425,18.7
-0,1,-0,25.16,16.1,18.66
0.17281,0.87349,-0.17281,25.17,16.13,18.7
-0,1,-0,25.2,16.1,18.609
0.028384,0.98824,-0,25.204,16.1,18.604
-0.76677,-0.31859,-0.31859,49.2,33.245,18.7
-0.57735,-0.57735,-0.57735,49.2,33.229,18.671
0.95263,-0,0.20068,60.35,41.155,18.645
0.82725,0.35192,0.41362,60.35,41.186,18.7
-0.70711,-0.70711,-0,14.643,8.6568,18.743
-0.70711,-0.70711,-0,14.625,8.6755,18.8
0.31554,0.8693,-0,25.155,16.145,18.745
0.44446,0.8159,-0,25.137,16.163,18.8
-1,-0,-0,49.2,33.265,18.735
-1,-0,-0,49.2,33.3,18.798
-1,-0,-0,49.2,33.301,18.799
-1,-0,-0,49.2,33.301,18.8
0.66667,0.33333,0.66667,60.3,41.179,18.75
0.70101,0.35051,0.60743,60.289,41.177,18.761
0.8721,0.11695,0.43605,60.25,41.171,18.8
0.71166,0.26748,0.62331,60.31,41.18,18.74
-0.70711,-0.70711,-0,14.618,8.6815,18.818
-0.70711,-0.70711,-0,14.6,8.7,18.875
-0.66256,-0.72556,-0,14.594,8.7063,18.894
-0.70711,-0.70711,-0,14.592,8.7084,18.9
0.66261,0.72554,-0,25.106,16.194,18.894
0.67726,0.71947,-0,25.104,16.196,18.9
-1,-0,-0,49.2,33.337,18.863
-1,-0,-0,49.2,33.358,18.9
0.91377,-0,0.36528,60.25,41.182,18.818
0.94808,-0,0.21995,60.25,41.2,18.851
1,-0,-0,60.25,41.218,18.882
1,-0,-0,60.25,41.228,18.9
-0.70711,-0.70711,-0,14.569,8.7311,18.969
-0.70711,-0.70711,-0,14.559,8.7413,19
0.70711,0.70711,-0,25.1,16.2,18.913
0.43475,0.81992,-0,25.061,16.2,18.961
0.21918,0.90921,-0,25.031,16.2,19
-1,-0,-0,49.2,33.373,18.927
-1,-0,-0,49.2,33.4,18.975
-1,-0,-0,49.2,33.409,18.991
-1,-0,-0,49.2,33.414,19
1,-0,-0,60.25,41.254,18.946
1,-0,-0,60.25,41.284,19
-0.70711,-0.70711,-0,14.544,8.7558,19.044
-0.70711,-0.70711,-0,14.526,8.7742,19.1
-0,1,-0,25,16.2,19.039
0.14163,0.94133,-0,24.98,16.22,19.1
-0,1,-0,25.017,16.2,19.017
-1,-0,-0,49.2,33.445,19.055
-1,-0,-0,49.2,33.47,19.1
1,-0,-0,60.25,41.29,19.01
1,-0,-0,60.25,41.3,19.028
1,-0,-0,60.25,41.326,19.074
1,-0,-0,60.25,41.34,19.1
-0.68194,-0.68194,0.11197,14.519,8.7806,19.119
-0.70711,-0.70711,-0,14.5,8.8,19.178
-0.70711,-0.70711,-0,14.495,8.8054,19.195
-0.70711,-0.70711,-0,14.493,8.8071,19.2
0.21116,0.91254,-0,24.97,16.23,19.13
0.37444,0.8449,-0,24.947,16.253,19.2
-1,-0,-0,49.2,33.481,19.119
-1,-0,-0,49.2,33.5,19.153
-1,-0,-0,49.2,33.517,19.183
-1,-0,-0,49.2,33.527,19.2
1,-0,-0,60.25,41.362,19.138
0.82229,0.39537,0.39537,60.25,41.397,19.2
-0.61646,-0.61646,0.40331,14.47,8.8301,19.27
-0.62934,-0.62934,0.34601,14.46,8.8401,19.3
0.62519,0.62519,-0.36449,24.963,16.3,19.263
0.19601,0.85651,-0.19601,24.934,16.3,19.3
-1,-0,-0,49.2,33.553,19.247
-1,-0,-0,49.2,33.583,19.3
0.57735,0.57735,0.57735,60.2,41.393,19.257
0.7662,0.44381,0.44381,60.161,41.389,19.3
0.5928,0.56643,0.56643,60.203,41.394,19.253
0.8165,0.40825,0.40825,60.25,41.398,19.202
-0.13844,-0.94266,-0,14.48,8.9,19.38
-0.24801,-0.89727,-0,14.465,8.9,19.4
-0,1,-0,24.9,16.3,19.343
0.13295,0.94493,-0,24.881,16.319,19.4
0.134,0.94449,-0,24.919,16.3,19.319
-0.65583,-0.47014,-0.47014,49.119,33.581,19.4
-1,-0,-0,49.2,33.589,19.311
0.82547,0.36124,0.41273,60.15,41.388,19.312
0.87511,0.27785,0.27785,60.15,41.4,19.332
1,-0,-0,60.15,41.425,19.375
1,-0,-0,60.15,41.438,19.4
-0.45084,-0.81326,-0,14.436,8.9,19.436
-0.60067,-0.60067,0.4736,14.4,8.9,19.482
-0.58313,-0.58313,0.55165,14.396,8.9045,19.496
-0.58503,-0.58503,0.54319,14.394,8.9059,19.5
0.1982,0.9179,-0,24.872,16.328,19.428
0.36575,0.8485,-0,24.848,16.352,19.5
-0.81572,-0.25173,-0.25173,49.1,33.6,19.456
-0.57735,-0.57735,-0.57735,49.1,33.58,19.42
-1,-0,-0,49.1,33.616,19.484
-1,-0,-0,49.1,33.625,19.5
1,-0,-0,60.15,41.461,19.439
1,-0,-0,60.15,41.495,19.5
-0.44329,-0.67549,0.44329,14.4,8.9232,19.523
-0.13833,-0.9427,-0,14.42,8.9804,19.6
0.54528,0.77414,-0,24.823,16.377,19.577
0.59856,0.75207,-0,24.815,16.385,19.6
-1,-0,-0,49.1,33.652,19.548
-1,-0,-0,49.1,33.681,19.6
1,-0,-0,60.15,41.497,19.503
1,-0,-0,60.15,41.5,19.509
1,-0,-0,60.15,41.533,19.567
1,-0,-0,60.15,41.551,19.6
-0.12678,-0.94749,-0,14.382,9,19.682
-0,-1,-0,14.4,9,19.659
-0.18544,-0.86425,0.18544,14.368,9,19.7
-0.10407,-0.95689,-0,14.415,8.9853,19.615
0.70711,0.70711,-0,24.8,16.4,19.647
0.54036,0.77617,-0,24.776,16.4,19.676
0.40838,0.83084,-0,24.758,16.4,19.7
-1,-0,-0,49.1,33.688,19.612
-1,-0,-0,49.1,33.7,19.634
-1,-0,-0,49.1,33.724,19.676
-1,-0,-0,49.1,33.737,19.7
0.967,-0,0.1398,60.15,41.569,19.631
0.84088,0.354,0.354,60.15,41.6,19.687
0.80556,0.41598,0.41598,60.148,41.605,19.698
0.79557,0.42304,0.42304,60.146,41.604,19.7
0.8165,0.40825,0.40825,60.15,41.605,19.695
-0.62652,-0.62652,0.35859,14.338,9,19.738
-0.37983,-0.84267,-0,14.354,9.0463,19.8
-0,1,-0,24.732,16.4,19.732
0.29154,0.78658,-0.29154,24.75,16.45,19.8
-1,-0,-0,49.1,33.76,19.74
-1,-0,-0,49.1,33.794,19.8
0.66859,0.33052,0.66481,60.1,41.6,19.75
0.88869,0.030057,0.44434,60.05,41.593,19.8
0.6666,0.33353,0.6666,60.1,41.6,19.75
-0.28575,-0.88164,-0,14.34,9.0596,19.84
-0.70711,-0.70711,-0,14.321,9.0792,19.9
0.53232,0.7795,-0,24.725,16.475,19.875
0.58987,0.75567,-0,24.717,16.483,19.9
-1,-0,-0,49.1,33.796,19.804
-1,-0,-0,49.1,33.8,19.811
-1,-0,-0,49.1,33.832,19.868
-1,-0,-0,49.1,33.85,19.9
0.8994,-0,0.42616,60.05,41.595,19.805
0.90821,-0,0.38881,60.05,41.6,19.813
1,-0,-0,60.05,41.631,19.869
1,-0,-0,60.05,41.649,19.9
-0.70711,-0.70711,-0,14.316,9.0844,19.916
-0.70711,-0.70711,-0,14.3,9.1,19.963
-0.64257,-0.73384,-0,14.291,9.1091,19.991
-0.62132,-0.74264,-0,14.288,9.1121,20
0.70711,0.70711,-0,24.7,16.5,19.95
0.55202,0.77134,-0,24.678,16.5,19.978
0.42927,0.82219,-0,24.661,16.5,20
-1,-0,-0,49.1,33.868,19.932
-1,-0,-0,49.1,33.9,19.989
-0.9841,-0.021719,-0.021719,49.096,33.904,20
-1,-0,-0,49.1,33.904,19.996
1,-0,-0,60.05,41.667,19.933
1,-0,-0,60.05,41.7,19.99
1,-0,-0,60.05,41.703,19.997
1,-0,-0,60.05,41.705,20
-0.46743,-0.80638,-0,14.266,9.1339,20.066
-0.70711,-0.70711,-0,14.255,9.1451,20.1
-0,1,-0,24.6,16.5,20.077
0.054242,0.97753,-0,24.592,16.508,20.1
0.23962,0.90075,-0,24.634,16.5,20.034
-0.5981,-0.549,-0.549,49.005,33.895,20.1
-0.81667,-0.25044,-0.25044,49.057,33.9,20.043
1,-0,-0,60.05,41.739,20.061
0.9348,-0,0.27618,60.05,41.762,20.1
-0.70711,-0.70711,-0,14.241,9.1587,20.141
-0.70711,-0.70711,-0,14.222,9.178,20.2
0.080867,0.9665,-0,24.589,16.511,20.111
0.28705,0.8811,-0,24.559,16.541,20.2
-0.64039,-0.49124,-0.49124,49,33.9,20.115
-0.57735,-0.57735,-0.57735,49,33.895,20.105
-1,-0,-0,49,33.931,20.169
-1,-0,-0,49,33.948,20.2
0.6145,0.47586,0.6145,60,41.771,20.179
0.66819,0.51312,0.51312,59.981,41.769,20.2
0.70844,0.35422,0.59462,60.014,41.772,20.164
0.87537,0.099844,0.43768,60.05,41.776,20.124
-0.70711,-0.70711,-0,14.217,9.1834,20.217
-0.70711,-0.70711,-0,14.2,9.2,20.267
-0.70711,-0.70711,-0,14.192,9.2082,20.292
-0.70711,-0.70711,-0,14.189,9.2109,20.3
0.60367,0.60367,-0.46025,24.58,16.6,20.28
0.36756,0.73092,-0.36756,24.564,16.6,20.3
-1,-0,-0,49,33.967,20.233
-1,-0,-0,49,34,20.292
-1,-0,-0,49,34.003,20.297
-1,-0,-0,49,34.004,20.3
0.8165,0.40825,0.40825,59.95,41.766,20.234
0.98932,0.023754,0.023754,59.95,41.8,20.294
0.99779,-0,0.0093806,59.95,41.802,20.298
1,-0,-0,59.95,41.803,20.3
-0.70711,-0.70711,-0,14.167,9.233,20.367
-0.70711,-0.70711,-0,14.156,9.2438,20.4
-0,1,-0,24.5,16.6,20.38
0.045549,0.98113,-0,24.494,16.606,20.4
0.25128,0.89592,-0,24.536,16.6,20.336
-1,-0,-0,49,34.039,20.361
-1,-0,-0,49,34.061,20.4
1,-0,-0,59.95,41.838,20.362
1,-0,-0,59.95,41.86,20.4
-0.65227,-0.65227,0.24399,14.142,9.2577,20.442
-0.67694,-0.67694,0.13423,14.123,9.2768,20.5
0.067906,0.97187,-0,24.49,16.61,20.41
0.27835,0.8847,-0,24.461,16.639,20.5
-1,-0,-0,49,34.075,20.425
-1,-0,-0,49,34.1,20.47
-1,-0,-0,49,34.111,20.489
-1,-0,-0,49,34.117,20.5
1,-0,-0,59.95,41.874,20.426
1,-0,-0,59.95,41.9,20.472
1,-0,-0,59.95,41.91,20.49
1,-0,-0,59.95,41.916,20.5
-0.4865,-0.79849,-0,14.131,9.3,20.531
-0.70711,-0.70711,-0,14.1,9.3,20.571
-0.70711,-0.70711,-0,14.093,9.3073,20.593
-0.70711,-0.70711,-0,14.09,9.3097,20.6
0.41498,0.82811,-0,24.441,16.659,20.559
0.51116,0.78827,-0,24.428,16.672,20.6
-1,-0,-0,49,34.147,20.553
-1,-0,-0,49,34.173,20.6
1,-0,-0,59.95,41.946,20.554
0.86715,0.29557,0.29557,59.95,41.972,20.6
-0.61893,-0.61893,0.39233,14.068,9.332,20.668
-0.63262,-0.63262,0.33141,14.057,9.3426,20.7
0.65886,0.65886,-0.21469,24.437,16.7,20.637
-0,1,-0,24.393,16.7,20.693
0.030096,0.97797,-0.030096,24.395,16.705,20.7
0.11195,0.95363,-0,24.4,16.7,20.684
-0.67952,-0.43778,-0.43778,48.924,34.176,20.7
-1,-0,-0,49,34.183,20.617
0.57735,0.57735,0.57735,59.9,41.978,20.672
0.69791,0.4921,0.4921,59.875,41.975,20.7
0.62849,0.54119,0.54119,59.911,41.979,20.661
0.8165,0.40825,0.40825,59.95,41.982,20.618
-0.16243,-0.93272,-0,14.077,9.4,20.777
-0.23759,-0.82607,0.23759,14.059,9.4,20.8
0.054952,0.97724,-0,24.392,16.708,20.708
0.26966,0.8883,-0,24.362,16.738,20.8
-0.88768,-0.15344,-0.15344,48.9,34.2,20.773
-0.57735,-0.57735,-0.57735,48.9,34.174,20.726
-1,-0,-0,48.9,34.21,20.79
-1,-0,-0,48.9,34.215,20.8
0.83765,0.29741,0.41883,59.85,41.973,20.727
0.95469,0.10081,0.10081,59.85,42,20.775
1,-0,-0,59.85,42.009,20.791
1,-0,-0,59.85,42.014,20.8
-0.61997,-0.61997,0.3877,14.033,9.4,20.833
-0.35326,-0.85368,-0,14.05,9.45,20.9
0.40203,0.83347,-0,24.343,16.757,20.857
0.50247,0.79187,-0,24.329,16.771,20.9
-1,-0,-0,48.9,34.246,20.854
-1,-0,-0,48.9,34.271,20.9
1,-0,-0,59.85,42.045,20.855
1,-0,-0,59.85,42.07,20.9
-0.26576,-0.88992,-0,14.038,9.4624,20.938
-0.70711,-0.70711,-0,14.017,9.483,21
0.70711,0.70711,-0,24.3,16.8,20.988
0.6693,0.72277,-0,24.295,16.8,20.995
0.63938,0.73516,-0,24.29,16.8,21
-1,-0,-0,48.9,34.282,20.918
-1,-0,-0,48.9,34.3,20.951
-1,-0,-0,48.9,34.318,20.982
-1,-0,-0,48.9,34.328,21
1,-0,-0,59.85,42.081,20.919
1,-0,-0,59.85,42.1,20.953
1,-0,-0,59.85,42.117,20.983
0.97185,-0,0.11926,59.85,42.127,21
-0.70711,-0.70711,-0,14.013,9.4872,21.013
-0.70711,-0.70711,-0,14,9.5,21.052
-0.62258,-0.74212,-0,13.988,9.512,21.088
-0.70711,-0.70711,-0,13.984,9.5159,21.1
0.35689,0.85217,-0,24.25,16.8,21.05
0.079691,0.96699,-0,24.211,16.8,21.1
-1,-0,-0,48.9,34.354,21.046
-1,-0,-0,48.9,34.384,21.1
0.74054,0.37027,0.53926,59.825,42.151,21.075
0.58454,0.57227,0.57227,59.802,42.148,21.1
0.85788,0.19145,0.42894,59.85,42.153,21.047
-0.70711,-0.70711,-0,13.963,9.5367,21.163
-0.70711,-0.70711,-0,13.951,9.5488,21.2
-0,1,-0,24.206,16.8,21.106
0.40318,0.70485,-0.40318,24.23,16.87,21.2
-1,-0,-0,48.9,34.39,21.11
-1,-0,-0,48.9,34.4,21.128
-1,-0,-0,48.9,34.426,21.174
-1,-0,-0,48.9,34.44,21.2
0.57735,0.57735,0.57735,59.8,42.148,21.102
0.58605,0.5712,0.5712,59.798,42.148,21.104
0.8165,0.40825,0.40825,59.75,42.144,21.156
0.94163,0.12986,0.12986,59.75,42.168,21.2
-0.70711,-0.70711,-0,13.939,9.5615,21.239
-0.70711,-0.70711,-0,13.918,9.5817,21.3
0.69625,0.69625,-0.048324,24.2,16.9,21.292
0.68096,0.71794,-0,24.196,16.9,21.296
0.66026,0.72651,-0,24.193,16.9,21.3
-0.76094,-0.32656,-0.32656,48.843,34.457,21.3
-1,-0,-0,48.9,34.462,21.238
1,-0,-0,59.75,42.18,21.22
1,-0,-0,59.75,42.2,21.256
1,-0,-0,59.75,42.216,21.284
1,-0,-0,59.75,42.225,21.3
-0.68928,-0.68928,0.079329,13.914,9.5863,21.314
-0.70711,-0.70711,-0,13.9,9.6,21.355
-0.70711,-0.70711,-0,13.889,9.611,21.389
-0.70711,-0.70711,-0,13.885,9.6147,21.4
0.36855,0.84734,-0,24.152,16.9,21.352
0.10059,0.95833,-0,24.114,16.9,21.4
-0.9239,-0.10395,-0.10395,48.8,34.482,21.4
-0.57735,-0.57735,-0.57735,48.8,34.452,21.348
1,-0,-0,59.75,42.252,21.348
1,-0,-0,59.75,42.281,21.4
-0.70711,-0.70711,-0,13.864,9.6358,21.464
-0.70711,-0.70711,-0,13.852,9.6476,21.5
0.056148,0.97674,-0,24.108,16.9,21.408
0.61809,0.61809,-0.39608,24.131,16.969,21.5
-1,-0,-0,48.8,34.488,21.412
-1,-0,-0,48.8,34.5,21.432
-1,-0,-0,48.8,34.525,21.475
-1,-0,-0,48.8,34.538,21.5
1,-0,-0,59.75,42.288,21.412
0.9643,-0,0.15123,59.75,42.3,21.434
0.91962,-0,0.34051,59.75,42.324,21.476
0.86535,0.15231,0.43268,59.75,42.337,21.5
-0.65594,-0.65594,0.22767,13.839,9.6606,21.539
-0.68181,-0.68181,0.11254,13.819,9.6805,21.6
0.70109,0.70109,-0.026774,24.1,17,21.595
0.69262,0.71311,-0,24.098,17,21.598
0.68115,0.71786,-0,24.096,17,21.6
-1,-0,-0,48.8,34.561,21.539
-1,-0,-0,48.8,34.595,21.6
0.66667,0.33333,0.66667,59.7,42.33,21.55
0.78015,0.39007,0.47095,59.662,42.324,21.588
0.834,0.31655,0.417,59.65,42.322,21.6
0.81532,0.11577,0.52343,59.733,42.335,21.517
-0.52215,-0.78372,-0,13.826,9.7,21.626
-0.63029,-0.63029,0.34181,13.8,9.7,21.659
-0.59046,-0.59046,0.51901,13.79,9.7101,21.69
-0.59478,-0.59478,0.4998,13.787,9.7134,21.7
0.38021,0.84251,-0,24.054,17,21.654
0.12148,0.94968,-0,24.017,17,21.7
-1,-0,-0,48.8,34.597,21.603
-1,-0,-0,48.8,34.6,21.609
-1,-0,-0,48.8,34.633,21.667
-1,-0,-0,48.8,34.651,21.7
0.94678,-0,0.22546,59.65,42.35,21.65
1,-0,-0,59.65,42.379,21.7
-0.273,-0.80015,0.273,13.8,9.7527,21.753
-0.085195,-0.96471,-0,13.812,9.788,21.8
-0,1,-0,24,17,21.722
0.18227,0.9245,-0,23.974,17.026,21.8
0.067809,0.97191,-0,24.01,17,21.71
-1,-0,-0,48.8,34.669,21.731
-1,-0,-0,48.8,34.7,21.787
-0.9861,-0.018993,-0.018993,48.797,34.703,21.797
-0.98719,-0.030919,-0,48.796,34.704,21.8
1,-0,-0,59.65,42.386,21.714
1,-0,-0,59.65,42.4,21.738
1,-0,-0,59.65,42.423,21.777
1,-0,-0,59.65,42.435,21.8
-0.67076,-0.67076,0.16173,13.772,9.8,21.872
-0.25876,-0.89282,-0,13.8,9.8,21.837
-0.064093,-0.97345,-0,13.809,9.7909,21.809
-0.55949,-0.76825,-0,13.779,9.8209,21.9
0.57787,0.57787,-0.57505,24,17.1,21.9
0.57322,0.58037,-0.57322,23.999,17.1,21.9
-0.59552,-0.55253,-0.55253,48.704,34.696,21.9
-0.7869,-0.2911,-0.2911,48.75,34.7,21.85
1,-0,-0,59.65,42.459,21.841
1,-0,-0,59.65,42.492,21.9
-0.42091,-0.82565,-0,13.76,9.8405,21.96
-0.70711,-0.70711,-0,13.746,9.8538,22
0.39188,0.83768,-0,23.955,17.1,21.955
0.14238,0.94102,-0,23.92,17.1,22
-0.63255,-0.50195,-0.50195,48.7,34.7,21.913
-0.57735,-0.57735,-0.57735,48.7,34.695,21.905
-1,-0,-0,48.7,34.731,21.969
-1,-0,-0,48.7,34.749,22
0.99431,-0,0.024083,59.65,42.495,21.905
0.97259,0.060983,0.060983,59.65,42.5,21.915
0.74649,0.45775,0.45775,59.635,42.529,21.985
0.68255,0.50296,0.50296,59.622,42.528,22
0.8165,0.40825,0.40825,59.65,42.531,21.969
-0.70711,-0.70711,-0,13.735,9.8652,22.035
-0.70711,-0.70711,-0,13.713,9.8867,22.1
-0,1,-0,23.9,17.1,22.025
0.17358,0.9281,-0,23.875,17.125,22.1
0.079475,0.96708,-0,23.911,17.1,22.011
-1,-0,-0,48.7,34.767,22.033
-1,-0,-0,48.7,34.8,22.09
-1,-0,-0,48.7,34.803,22.097
-1,-0,-0,48.7,34.805,22.1
0.62037,0.45981,0.62037,59.6,42.526,22.024
0.74611,0.27007,0.50809,59.573,42.523,22.053
0.87793,0.086418,0.43897,59.55,42.521,22.079
0.92937,-0,0.29918,59.55,42.533,22.1
-0.70711,-0.70711,-0,13.71,9.89,22.11
-0.70711,-0.70711,-0,13.7,9.9,22.14
-0.70711,-0.70711,-0,13.685,9.9148,22.185
-0.70711,-0.70711,-0,13.68,9.9196,22.2
0.25878,0.89281,-0,23.863,17.137,22.137
0.40639,0.83167,-0,23.843,17.157,22.2
-1,-0,-0,48.7,34.839,22.161
-1,-0,-0,48.7,34.862,22.2
1,-0,-0,59.55,42.557,22.143
1,-0,-0,59.55,42.589,22.2
-0.70711,-0.70711,-0,13.66,9.9395,22.26
-0.70711,-0.70711,-0,13.647,9.9526,22.3
0.63306,0.63306,-0.32949,23.857,17.2,22.257
0.13332,0.90241,-0.13332,23.823,17.2,22.3
-1,-0,-0,48.7,34.876,22.224
-1,-0,-0,48.7,34.9,22.268
-0.95525,-0.06113,-0.06113,48.689,34.911,22.3
